Airline,Airline_ID,Source_airport,Source_airport_ID,Destination_airport,Destination_airport_ID,Codeshare,Stops,Equipment
XQ,4573,AYT,1688,CGN,344,\N,0,738
XQ,4573,AYT,1688,DUS,345,\N,0,738
XQ,4573,AYT,1688,FRA,340,\N,0,738
XQ,4573,AYT,1688,GRZ,1609,\N,0,738
XQ,4573,AYT,1688,HAJ,352,\N,0,738
XQ,4573,AYT,1688,HAM,342,\N,0,738
XQ,4573,AYT,1688,LEJ,348,\N,0,738
XQ,4573,AYT,1688,LNZ,1611,\N,0,738
XQ,4573,AYT,1688,MUC,346,\N,0,738
XQ,4573,AYT,1688,NUE,347,\N,0,738
XQ,4573,AYT,1688,PAD,371,\N,0,738
XQ,4573,AYT,1688,SAW,4317,\N,0,738
XQ,4573,AYT,1688,STR,350,\N,0,738
XQ,4573,AYT,1688,SZG,1612,\N,0,738
XQ,4573,AYT,1688,TXL,351,\N,0,738
XQ,4573,AYT,1688,VIE,1613,\N,0,738
XQ,4573,AYT,1688,ZRH,1678,\N,0,738
XQ,4573,BRE,353,ADB,1706,\N,0,738
XQ,4573,BSL,1423,ADB,1706,\N,0,738
XQ,4573,BSL,1423,AYT,1688,\N,0,738
XQ,4573,CDG,1382,ADB,1706,\N,0,738
XQ,4573,CGN,344,ADB,1706,\N,0,738
XQ,4573,CGN,344,AYT,1688,\N,0,738
XQ,4573,CPH,609,ADB,1706,\N,0,738
XQ,4573,DIY,1722,ADB,1706,\N,0,738
XQ,4573,DTM,373,ADB,1706,\N,0,738
XQ,4573,DTM,373,SAW,4317,\N,0,738
XQ,4573,DUS,345,ADB,1706,\N,0,738
XQ,4573,DUS,345,AYT,1688,\N,0,738
XQ,4573,FRA,340,ADB,1706,\N,0,738
XQ,4573,FRA,340,AYT,1688,\N,0,738
XQ,4573,GRZ,1609,AYT,1688,\N,0,738
XQ,4573,GZT,1689,ADB,1706,\N,0,738
XQ,4573,HAJ,352,ADB,1706,\N,0,738
XQ,4573,HAJ,352,AYT,1688,\N,0,738
XQ,4573,HAM,342,ADB,1706,\N,0,738
XQ,4573,HAM,342,AYT,1688,\N,0,738
XQ,4573,HEL,421,ADB,1706,\N,0,738
XQ,4573,LEJ,348,AYT,1688,\N,0,738
XQ,4573,LNZ,1611,AYT,1688,\N,0,738
XQ,4573,LNZ,1611,SZG,1612,\N,0,738
XQ,4573,LYS,1335,ADB,1706,\N,0,738
XQ,4573,MUC,346,ADB,1706,\N,0,738
XQ,4573,MUC,346,AYT,1688,\N,0,738
XQ,4573,NTE,1418,ADB,1706,\N,0,738
XQ,4573,NUE,347,AYT,1688,\N,0,738
XQ,4573,PAD,371,AYT,1688,\N,0,738
XQ,4573,SAW,4317,ADB,1706,\N,0,738
XQ,4573,SAW,4317,AYT,1688,\N,0,738
XQ,4573,SAW,4317,DTM,373,\N,0,738
XQ,4573,STR,350,ADB,1706,\N,0,738
XQ,4573,STR,350,AYT,1688,\N,0,738
XQ,4573,SXB,1435,ADB,1706,\N,0,738
XQ,4573,SZG,1612,AYT,1688,\N,0,738
XQ,4573,TXL,351,ADB,1706,\N,0,738
XQ,4573,TXL,351,AYT,1688,\N,0,738
XQ,4573,TZX,1726,ADB,1706,\N,0,738
XQ,4573,VIE,1613,ADB,1706,\N,0,738
XQ,4573,VIE,1613,AYT,1688,\N,0,738
XQ,4573,ZRH,1678,ADB,1706,\N,0,738
XQ,4573,ZRH,1678,AYT,1688,\N,0,738
XU,\N,ADE,3977,BBO,1122,\N,0,EM2
XU,\N,BBO,1122,ADE,3977,\N,0,EM2
XU,\N,BBO,1122,BSA,5686,\N,0,EM2
XU,\N,BBO,1122,DXB,2188,\N,0,M82
XU,\N,BBO,1122,MGQ,5687,\N,0,M82
XU,\N,BBO,1122,SHJ,2191,\N,0,M82
XU,\N,BSA,5686,BBO,1122,\N,0,EM2
XU,\N,BSA,5686,GLK,5688,\N,0,EM2
XU,\N,DXB,2188,BBO,1122,\N,0,M82
XU,\N,DXB,2188,HGA,1121,\N,0,M82
XU,\N,EBB,1187,NBO,4059,\N,0,M82
XU,\N,GLK,5688,BSA,5686,\N,0,EM2
XU,\N,GLK,5688,MGQ,5687,\N,0,EM2
XU,\N,GLK,5688,WJR,1149,\N,0,EM2
XU,\N,HGA,1121,BBO,1122,\N,0,M82
XU,\N,HGA,1121,WJR,1149,\N,0,EM2
XU,\N,MGQ,5687,BBO,1122,\N,0,M82
XU,\N,MGQ,5687,GLK,5688,\N,0,EM2
XU,\N,MGQ,5687,HGA,1121,\N,0,M82
XU,\N,MGQ,5687,WJR,1149,\N,0,M82
XU,\N,NBO,4059,EBB,1187,\N,0,M82
XU,\N,NBO,4059,GLK,5688,\N,0,EM2
XU,\N,NBO,4059,HGA,1121,\N,0,EM2
XU,\N,NBO,4059,MGQ,5687,\N,0,M82
XU,\N,SHJ,2191,HGA,1121,\N,0,M82
XU,\N,WJR,1149,NBO,4059,\N,0,M82
XV,16844,DOM,2877,EIS,2903,\N,0,J32
XV,16844,DOM,2877,SXM,2899,\N,0,J32
XV,16844,EIS,2903,DOM,2877,\N,0,J32
XV,16844,EIS,2903,SXM,2899,\N,0,J32
XV,16844,SXM,2899,DOM,2877,\N,0,J32
XV,16844,SXM,2899,EIS,2903,\N,0,J32
XY,3754,ADA,1685,JED,2072,\N,0,320
XY,3754,AHB,2059,JED,2072,\N,0,320
XY,3754,AHB,2059,RUH,2082,\N,0,320
XY,3754,AMM,2170,JED,2072,\N,0,320
XY,3754,AMM,2170,MED,2074,\N,0,320
XY,3754,AMM,2170,RUH,2082,\N,0,320
XY,3754,ASW,1136,JED,2072,\N,0,320
XY,3754,ATZ,5691,JED,2072,\N,0,320
XY,3754,ATZ,5691,RUH,2082,\N,0,320
XY,3754,AUH,2179,DMM,2064,Y,0,320
XY,3754,AUH,2179,JED,2072,Y,0,77W
XY,3754,AUH,2179,MED,2074,Y,0,320
XY,3754,AUH,2179,RUH,2082,Y,0,320
XY,3754,CGK,3275,JED,2072,\N,0,330
XY,3754,CMN,1074,JED,2072,\N,0,330
XY,3754,DMM,2064,AUH,2179,Y,0,320
XY,3754,DMM,2064,JED,2072,\N,0,320
XY,3754,DMM,2064,MED,2074,\N,0,320
XY,3754,DMM,2064,RUH,2082,\N,0,320
XY,3754,DMM,2064,TIF,2090,\N,0,320
XY,3754,DMM,2064,YNB,2096,\N,0,320
XY,3754,DXB,2188,JED,2072,\N,0,320
XY,3754,DXB,2188,RUH,2082,\N,0,320
XY,3754,GIZ,2066,JED,2072,\N,0,320
XY,3754,GIZ,2066,MED,2074,\N,0,320
XY,3754,GIZ,2066,RUH,2082,\N,0,320
XY,3754,HBE,3410,JED,2072,\N,0,320
XY,3754,HBE,3410,RUH,2082,\N,0,320
XY,3754,HMB,8235,JED,2072,\N,0,320
XY,3754,HMB,8235,RUH,2082,\N,0,320
XY,3754,HTY,7453,JED,2072,\N,0,320
XY,3754,HTY,7453,MED,2074,\N,0,320
XY,3754,HTY,7453,RUH,2082,\N,0,320
XY,3754,ISB,2223,JED,2072,\N,0,330
XY,3754,JED,2072,ADA,1685,\N,0,320
XY,3754,JED,2072,AHB,2059,\N,0,320
XY,3754,JED,2072,AMM,2170,\N,0,320
XY,3754,JED,2072,ASW,1136,\N,0,320
XY,3754,JED,2072,ATZ,5691,\N,0,320
XY,3754,JED,2072,AUH,2179,Y,0,77W
XY,3754,JED,2072,CGK,3275,\N,0,330
XY,3754,JED,2072,CMN,1074,\N,0,330
XY,3754,JED,2072,DMM,2064,\N,0,320
XY,3754,JED,2072,DXB,2188,\N,0,320
XY,3754,JED,2072,GIZ,2066,\N,0,320
XY,3754,JED,2072,HBE,3410,\N,0,320
XY,3754,JED,2072,HMB,8235,\N,0,320
XY,3754,JED,2072,HTY,7453,\N,0,320
XY,3754,JED,2072,ISB,2223,\N,0,330
XY,3754,JED,2072,KHI,2206,\N,0,330
XY,3754,JED,2072,KRT,1175,\N,0,320
XY,3754,JED,2072,KUL,3304,\N,0,330
XY,3754,JED,2072,KWI,2176,\N,0,320
XY,3754,JED,2072,LGW,502,\N,0,330
XY,3754,JED,2072,LHE,2207,\N,0,330
XY,3754,JED,2072,LXR,1132,\N,0,320
XY,3754,JED,2072,MAN,478,\N,0,330
XY,3754,JED,2072,MED,2074,\N,0,320
XY,3754,JED,2072,RUH,2082,\N,0,320
XY,3754,JED,2072,SAW,4317,\N,0,320
XY,3754,KHI,2206,JED,2072,\N,0,330
XY,3754,KRT,1175,JED,2072,\N,0,320
XY,3754,KRT,1175,MED,2074,\N,0,320
XY,3754,KRT,1175,RUH,2082,\N,0,320
XY,3754,KUL,3304,JED,2072,\N,0,330
XY,3754,KWI,2176,JED,2072,\N,0,320
XY,3754,KWI,2176,MED,2074,\N,0,320
XY,3754,KWI,2176,RUH,2082,\N,0,320
XY,3754,KWI,2176,TIF,2090,\N,0,320
XY,3754,LGW,502,JED,2072,\N,0,330
XY,3754,LHE,2207,JED,2072,\N,0,330
XY,3754,LXR,1132,JED,2072,\N,0,320
XY,3754,LXR,1132,RUH,2082,\N,0,320
XY,3754,MAN,478,JED,2072,\N,0,330
XY,3754,MED,2074,AMM,2170,\N,0,320
XY,3754,MED,2074,AUH,2179,Y,0,320
XY,3754,MED,2074,DMM,2064,\N,0,320
XY,3754,MED,2074,GIZ,2066,\N,0,320
XY,3754,MED,2074,HTY,7453,\N,0,320
XY,3754,MED,2074,JED,2072,\N,0,320
XY,3754,MED,2074,KRT,1175,\N,0,320
XY,3754,MED,2074,KWI,2176,\N,0,320
XY,3754,MED,2074,RUH,2082,\N,0,320
XY,3754,MED,2074,SAW,4317,\N,0,320
XY,3754,RUH,2082,AHB,2059,\N,0,320
XY,3754,RUH,2082,AMM,2170,\N,0,320
XY,3754,RUH,2082,ATZ,5691,\N,0,320
XY,3754,RUH,2082,AUH,2179,Y,0,320
XY,3754,RUH,2082,DMM,2064,\N,0,320
XY,3754,RUH,2082,DXB,2188,\N,0,320
XY,3754,RUH,2082,GIZ,2066,\N,0,320
XY,3754,RUH,2082,HBE,3410,\N,0,320
XY,3754,RUH,2082,HMB,8235,\N,0,320
XY,3754,RUH,2082,HTY,7453,\N,0,320
XY,3754,RUH,2082,JED,2072,\N,0,320
XY,3754,RUH,2082,KRT,1175,\N,0,320
XY,3754,RUH,2082,KWI,2176,\N,0,320
XY,3754,RUH,2082,LXR,1132,\N,0,320
XY,3754,RUH,2082,MED,2074,\N,0,320
XY,3754,RUH,2082,SAW,4317,\N,0,320
XY,3754,RUH,2082,SSH,4057,\N,0,320
XY,3754,RUH,2082,TIF,2090,\N,0,320
XY,3754,SAW,4317,JED,2072,\N,0,320
XY,3754,SAW,4317,MED,2074,\N,0,320
XY,3754,SAW,4317,RUH,2082,\N,0,320
XY,3754,SSH,4057,RUH,2082,\N,0,320
XY,3754,TIF,2090,DMM,2064,\N,0,320
XY,3754,TIF,2090,KWI,2176,\N,0,320
XY,3754,TIF,2090,RUH,2082,\N,0,320
XY,3754,YNB,2096,DMM,2064,\N,0,320
Y4,5325,ACA,1783,TIJ,1847,\N,0,319
Y4,5325,AGU,1785,CUN,1852,\N,0,320
Y4,5325,AGU,1785,LAX,3484,\N,0,320
Y4,5325,AGU,1785,TIJ,1847,\N,0,320
Y4,5325,BJX,1815,CUN,1852,\N,0,320
Y4,5325,BJX,1815,MDW,3747,\N,0,319
Y4,5325,BJX,1815,TIJ,1847,\N,0,320
Y4,5325,CEN,1794,TIJ,1847,\N,0,320
Y4,5325,CJS,1796,GDL,1804,\N,0,319
Y4,5325,CJS,1796,MEX,1824,\N,0,319
Y4,5325,CJS,1796,MTY,1825,\N,0,320
Y4,5325,CJS,1796,TIJ,1847,\N,0,319
Y4,5325,CLQ,1808,TIJ,1847,\N,0,320
Y4,5325,CUL,1792,GDL,1804,\N,0,319
Y4,5325,CUL,1792,MEX,1824,\N,0,320
Y4,5325,CUL,1792,MTY,1825,\N,0,320
Y4,5325,CUL,1792,TIJ,1847,\N,0,319
Y4,5325,CUN,1852,AGU,1785,\N,0,320
Y4,5325,CUN,1852,BJX,1815,\N,0,320
Y4,5325,CUN,1852,CUU,1797,\N,0,320
Y4,5325,CUN,1852,GDL,1804,\N,0,320
Y4,5325,CUN,1852,HMO,1807,\N,0,320
Y4,5325,CUN,1852,MEX,1824,\N,0,319
Y4,5325,CUN,1852,MTY,1825,\N,0,320
Y4,5325,CUN,1852,PBC,1831,\N,0,320
Y4,5325,CUN,1852,QRO,1838,\N,0,320
Y4,5325,CUN,1852,SLP,1842,\N,0,320
Y4,5325,CUN,1852,TIJ,1847,\N,0,320
Y4,5325,CUN,1852,TLC,1850,\N,0,320
Y4,5325,CUN,1852,VER,1854,\N,0,320
Y4,5325,CUU,1797,CUN,1852,\N,0,320
Y4,5325,CUU,1797,GDL,1804,\N,0,319
Y4,5325,CUU,1797,MEX,1824,\N,0,319
Y4,5325,CUU,1797,MTY,1825,\N,0,320
Y4,5325,CUU,1797,TIJ,1847,\N,0,319
Y4,5325,DEN,3751,MEX,1824,\N,0,320
Y4,5325,FAT,3687,GDL,1804,\N,0,320
Y4,5325,GDL,1804,CJS,1796,\N,0,319
Y4,5325,GDL,1804,CUL,1792,\N,0,319
Y4,5325,GDL,1804,CUN,1852,\N,0,320
Y4,5325,GDL,1804,CUU,1797,\N,0,319
Y4,5325,GDL,1804,FAT,3687,\N,0,320
Y4,5325,GDL,1804,HMO,1807,\N,0,320
Y4,5325,GDL,1804,LAP,1816,\N,0,319
Y4,5325,GDL,1804,LAS,3877,\N,0,319
Y4,5325,GDL,1804,LAX,3484,\N,0,320
Y4,5325,GDL,1804,LMM,1814,\N,0,319
Y4,5325,GDL,1804,MDW,3747,\N,0,319
Y4,5325,GDL,1804,MEX,1824,\N,0,319
Y4,5325,GDL,1804,MID,1819,\N,0,319
Y4,5325,GDL,1804,MTY,1825,\N,0,320
Y4,5325,GDL,1804,MXL,1820,\N,0,320
Y4,5325,GDL,1804,OAK,3453,\N,0,320
Y4,5325,GDL,1804,ONT,3734,\N,0,319
Y4,5325,GDL,1804,PBC,1831,\N,0,319
Y4,5325,GDL,1804,PHX,3462,\N,0,320
Y4,5325,GDL,1804,SAT,3621,\N,0,319
Y4,5325,GDL,1804,SJC,3748,\N,0,320
Y4,5325,GDL,1804,SJD,1840,\N,0,319
Y4,5325,GDL,1804,SMF,3817,\N,0,319
Y4,5325,GDL,1804,TGZ,1846,\N,0,319
Y4,5325,GDL,1804,TIJ,1847,\N,0,319
Y4,5325,GDL,1804,TLC,1850,\N,0,320
Y4,5325,GDL,1804,VER,1854,\N,0,319
Y4,5325,HMO,1807,CUN,1852,\N,0,320
Y4,5325,HMO,1807,GDL,1804,\N,0,320
Y4,5325,HMO,1807,MEX,1824,\N,0,319
Y4,5325,HMO,1807,TIJ,1847,\N,0,319
Y4,5325,LAP,1816,GDL,1804,\N,0,319
Y4,5325,LAP,1816,MEX,1824,\N,0,320
Y4,5325,LAP,1816,TIJ,1847,\N,0,320
Y4,5325,LAS,3877,GDL,1804,\N,0,319
Y4,5325,LAS,3877,MEX,1824,\N,0,319
Y4,5325,LAX,3484,AGU,1785,\N,0,320
Y4,5325,LAX,3484,GDL,1804,\N,0,320
Y4,5325,LAX,3484,MEX,1824,\N,0,320
Y4,5325,LAX,3484,MLM,1821,\N,0,320
Y4,5325,LAX,3484,UPN,1835,\N,0,320
Y4,5325,LAX,3484,ZCL,1855,\N,0,320
Y4,5325,LMM,1814,GDL,1804,\N,0,319
Y4,5325,LMM,1814,TIJ,1847,\N,0,319
Y4,5325,MCO,3878,MEX,1824,\N,0,319
Y4,5325,MDW,3747,BJX,1815,\N,0,319
Y4,5325,MDW,3747,GDL,1804,\N,0,319
Y4,5325,MDW,3747,MLM,1821,\N,0,319
Y4,5325,MDW,3747,ZCL,1855,\N,0,319
Y4,5325,MEX,1824,CJS,1796,\N,0,319
Y4,5325,MEX,1824,CUL,1792,\N,0,320
Y4,5325,MEX,1824,CUN,1852,\N,0,320
Y4,5325,MEX,1824,CUU,1797,\N,0,319
Y4,5325,MEX,1824,DEN,3751,\N,0,320
Y4,5325,MEX,1824,GDL,1804,\N,0,319
Y4,5325,MEX,1824,HMO,1807,\N,0,319
Y4,5325,MEX,1824,LAP,1816,\N,0,320
Y4,5325,MEX,1824,LAS,3877,\N,0,319
Y4,5325,MEX,1824,LAX,3484,\N,0,320
Y4,5325,MEX,1824,MCO,3878,\N,0,319
Y4,5325,MEX,1824,MID,1819,\N,0,320
Y4,5325,MEX,1824,MTY,1825,\N,0,320
Y4,5325,MEX,1824,MXL,1820,\N,0,320
Y4,5325,MEX,1824,MZT,1826,\N,0,319
Y4,5325,MEX,1824,ORD,3830,\N,0,320
Y4,5325,MEX,1824,PHX,3462,\N,0,319
Y4,5325,MEX,1824,PVR,1836,\N,0,319
Y4,5325,MEX,1824,SAN,3731,\N,0,319
Y4,5325,MEX,1824,SJD,1840,\N,0,320
Y4,5325,MEX,1824,TGZ,1846,\N,0,319
Y4,5325,MEX,1824,TIJ,1847,\N,0,320
Y4,5325,MID,1819,GDL,1804,\N,0,319
Y4,5325,MID,1819,MEX,1824,\N,0,320
Y4,5325,MID,1819,MTY,1825,\N,0,320
Y4,5325,MLM,1821,LAX,3484,\N,0,320
Y4,5325,MLM,1821,MDW,3747,\N,0,319
Y4,5325,MLM,1821,TIJ,1847,\N,0,320
Y4,5325,MTY,1825,CJS,1796,\N,0,320
Y4,5325,MTY,1825,CUL,1792,\N,0,320
Y4,5325,MTY,1825,CUN,1852,\N,0,320
Y4,5325,MTY,1825,CUU,1797,\N,0,320
Y4,5325,MTY,1825,GDL,1804,\N,0,320
Y4,5325,MTY,1825,MEX,1824,\N,0,320
Y4,5325,MTY,1825,MID,1819,\N,0,320
Y4,5325,MTY,1825,PVR,1836,\N,0,320
Y4,5325,MTY,1825,SJD,1840,\N,0,320
Y4,5325,MTY,1825,TIJ,1847,\N,0,320
Y4,5325,MTY,1825,VER,1854,\N,0,320
Y4,5325,MXL,1820,GDL,1804,\N,0,320
Y4,5325,MXL,1820,MEX,1824,\N,0,320
Y4,5325,MZT,1826,MEX,1824,\N,0,319
Y4,5325,MZT,1826,TIJ,1847,\N,0,320
Y4,5325,OAK,3453,GDL,1804,\N,0,319
Y4,5325,OAX,1829,TIJ,1847,\N,0,319
Y4,5325,ONT,3734,GDL,1804,\N,0,319
Y4,5325,ORD,3830,MEX,1824,\N,0,320
Y4,5325,PBC,1831,CUN,1852,\N,0,320
Y4,5325,PBC,1831,GDL,1804,\N,0,319
Y4,5325,PBC,1831,TIJ,1847,\N,0,320
Y4,5325,PHX,3462,GDL,1804,\N,0,320
Y4,5325,PHX,3462,MEX,1824,\N,0,319
Y4,5325,PVR,1836,MEX,1824,\N,0,319
Y4,5325,PVR,1836,MTY,1825,\N,0,320
Y4,5325,PVR,1836,TIJ,1847,\N,0,319
Y4,5325,QRO,1838,CUN,1852,\N,0,320
Y4,5325,QRO,1838,TIJ,1847,\N,0,320
Y4,5325,SAN,3731,MEX,1824,\N,0,319
Y4,5325,SAT,3621,GDL,1804,\N,0,319
Y4,5325,SJC,3748,GDL,1804,\N,0,320
Y4,5325,SJD,1840,GDL,1804,\N,0,319
Y4,5325,SJD,1840,MEX,1824,\N,0,320
Y4,5325,SJD,1840,MTY,1825,\N,0,320
Y4,5325,SJD,1840,TIJ,1847,\N,0,320
Y4,5325,SLP,1842,CUN,1852,\N,0,320
Y4,5325,SLP,1842,TIJ,1847,\N,0,319
Y4,5325,SMF,3817,GDL,1804,\N,0,319
Y4,5325,TGZ,1846,GDL,1804,\N,0,319
Y4,5325,TGZ,1846,MEX,1824,\N,0,319
Y4,5325,TGZ,1846,TIJ,1847,\N,0,319
Y4,5325,TIJ,1847,ACA,1783,\N,0,319
Y4,5325,TIJ,1847,AGU,1785,\N,0,320
Y4,5325,TIJ,1847,BJX,1815,\N,0,320
Y4,5325,TIJ,1847,CEN,1794,\N,0,320
Y4,5325,TIJ,1847,CJS,1796,\N,0,319
Y4,5325,TIJ,1847,CLQ,1808,\N,0,320
Y4,5325,TIJ,1847,CUL,1792,\N,0,319
Y4,5325,TIJ,1847,CUN,1852,\N,0,319
Y4,5325,TIJ,1847,CUU,1797,\N,0,319
Y4,5325,TIJ,1847,GDL,1804,\N,0,320
Y4,5325,TIJ,1847,HMO,1807,\N,0,319
Y4,5325,TIJ,1847,LAP,1816,\N,0,320
Y4,5325,TIJ,1847,LMM,1814,\N,0,319
Y4,5325,TIJ,1847,MEX,1824,\N,0,320
Y4,5325,TIJ,1847,MLM,1821,\N,0,320
Y4,5325,TIJ,1847,MTY,1825,\N,0,320
Y4,5325,TIJ,1847,MZT,1826,\N,0,320
Y4,5325,TIJ,1847,OAX,1829,\N,0,319
Y4,5325,TIJ,1847,PBC,1831,\N,0,320
Y4,5325,TIJ,1847,PVR,1836,\N,0,319
Y4,5325,TIJ,1847,QRO,1838,\N,0,320
Y4,5325,TIJ,1847,SJD,1840,\N,0,320
Y4,5325,TIJ,1847,SLP,1842,\N,0,319
Y4,5325,TIJ,1847,TGZ,1846,\N,0,319
Y4,5325,TIJ,1847,TPQ,1802,\N,0,319
Y4,5325,TIJ,1847,UPN,1835,\N,0,320
Y4,5325,TIJ,1847,VER,1854,\N,0,320
Y4,5325,TIJ,1847,ZCL,1855,\N,0,320
Y4,5325,TIJ,1847,ZLO,1858,\N,0,319
Y4,5325,TLC,1850,CUN,1852,\N,0,320
Y4,5325,TPQ,1802,TIJ,1847,\N,0,319
Y4,5325,UPN,1835,LAX,3484,\N,0,320
Y4,5325,UPN,1835,TIJ,1847,\N,0,320
Y4,5325,VER,1854,CUN,1852,\N,0,320
Y4,5325,VER,1854,GDL,1804,\N,0,319
Y4,5325,VER,1854,MTY,1825,\N,0,320
Y4,5325,VER,1854,TIJ,1847,\N,0,320
Y4,5325,ZCL,1855,LAX,3484,\N,0,320
Y4,5325,ZCL,1855,MDW,3747,\N,0,319
Y4,5325,ZCL,1855,TIJ,1847,\N,0,320
Y4,5325,ZLO,1858,TIJ,1847,\N,0,319
Y5,17023,BKK,3885,RGN,3239,\N,0,320
Y5,17023,RGN,3239,BKK,3885,\N,0,320
Y5,17023,RGN,3239,SIN,3316,\N,0,320
Y5,17023,SIN,3316,RGN,3239,\N,0,320
Y7,13088,ABA,2955,NSK,4352,\N,0,738
Y7,13088,AER,2965,DME,4029,\N,0,738
Y7,13088,AER,2965,KJA,4374,\N,0,738
Y7,13088,DME,4029,KJA,4374,\N,0,738
Y7,13088,DME,4029,NSK,4352,\N,0,738
Y7,13088,DXB,2188,KJA,4374,\N,0,738
Y7,13088,DYU,2979,KJA,4374,\N,0,738
Y7,13088,EGO,6156,GOJ,4274,\N,0,738
Y7,13088,EVN,3964,KJA,4374,\N,0,738
Y7,13088,GOJ,4274,EGO,6156,\N,0,738
Y7,13088,GOJ,4274,NSK,4352,\N,0,738
Y7,13088,GYD,2922,KJA,4374,\N,0,738
Y7,13088,GYD,2922,UFA,2992,\N,0,738
Y7,13088,HTA,2935,UUD,2938,\N,0,AT5
Y7,13088,IAA,6121,KJA,4374,\N,0,AT5
Y7,13088,IKT,2937,KJA,4374,\N,0,AT5
Y7,13088,KHV,2927,KJA,4374,\N,0,738
Y7,13088,KHV,2927,VVO,2934,\N,0,738
Y7,13088,KJA,4374,AER,2965,\N,0,738
Y7,13088,KJA,4374,DME,4029,\N,0,738
Y7,13088,KJA,4374,DXB,2188,\N,0,738
Y7,13088,KJA,4374,DYU,2979,\N,0,738
Y7,13088,KJA,4374,EVN,3964,\N,0,738
Y7,13088,KJA,4374,GYD,2922,\N,0,738
Y7,13088,KJA,4374,IAA,6121,\N,0,AT5
Y7,13088,KJA,4374,IKT,2937,\N,0,AT5
Y7,13088,KJA,4374,KHV,2927,\N,0,738
Y7,13088,KJA,4374,KRR,2960,\N,0,738
Y7,13088,KJA,4374,LBD,6147,\N,0,733
Y7,13088,KJA,4374,LED,2948,\N,0,738
Y7,13088,KJA,4374,MJZ,2925,\N,0,AT5
Y7,13088,KJA,4374,NSK,4352,\N,0,738
Y7,13088,KJA,4374,OVB,4078,\N,0,AT5
Y7,13088,KJA,4374,PEK,3364,\N,0,738
Y7,13088,KJA,4374,TGP,\N,\N,0,AT5
Y7,13088,KJA,4374,THX,\N,\N,0,AT5
Y7,13088,KJA,4374,TOF,4297,\N,0,AT5
Y7,13088,KJA,4374,UUD,2938,\N,0,AT5
Y7,13088,KRR,2960,KJA,4374,\N,0,738
Y7,13088,KRR,2960,OVB,4078,\N,0,738
Y7,13088,KUF,2993,NSK,4352,\N,0,738
Y7,13088,KUF,2993,ROV,2964,\N,0,738
Y7,13088,LBD,6147,KJA,4374,\N,0,733
Y7,13088,LBD,6147,LED,2948,\N,0,738
Y7,13088,LED,2948,KJA,4374,\N,0,738
Y7,13088,LED,2948,LBD,6147,\N,0,738
Y7,13088,LED,2948,NSK,4352,\N,0,738
Y7,13088,MJZ,2925,KJA,4374,\N,0,AT5
Y7,13088,MRV,2962,SVX,2975,\N,0,738
Y7,13088,NSK,4352,ABA,2955,\N,0,738
Y7,13088,NSK,4352,AER,2965,\N,0,738
Y7,13088,NSK,4352,DME,4029,\N,0,738
Y7,13088,NSK,4352,GOJ,4274,\N,0,738
Y7,13088,NSK,4352,KJA,4374,\N,0,738
Y7,13088,NSK,4352,KUF,2993,\N,0,738
Y7,13088,NSK,4352,LED,2948,\N,0,738
Y7,13088,NSK,4352,OVB,4078,\N,0,738
Y7,13088,NSK,4352,SVX,2975,\N,0,738
Y7,13088,NSK,4352,UFA,2992,\N,0,738
Y7,13088,OVB,4078,KJA,4374,\N,0,AT5
Y7,13088,OVB,4078,KRR,2960,\N,0,738
Y7,13088,OVB,4078,NSK,4352,\N,0,738
Y7,13088,OVB,4078,SVX,2975,\N,0,AT5
Y7,13088,PEK,3364,KJA,4374,\N,0,738
Y7,13088,ROV,2964,KUF,2993,\N,0,738
Y7,13088,SGC,2974,TOF,4297,\N,0,AT5
Y7,13088,SVX,2975,MRV,2962,\N,0,738
Y7,13088,SVX,2975,NSK,4352,\N,0,738
Y7,13088,SVX,2975,OVB,4078,\N,0,AT5
Y7,13088,TGP,\N,KJA,4374,\N,0,AT5
Y7,13088,THX,\N,KJA,4374,\N,0,AT5
Y7,13088,TOF,4297,KJA,4374,\N,0,AT5
Y7,13088,TOF,4297,SGC,2974,\N,0,AT5
Y7,13088,UFA,2992,GYD,2922,\N,0,738
Y7,13088,UFA,2992,NSK,4352,\N,0,738
Y7,13088,UUD,2938,HTA,2935,\N,0,AT5
Y7,13088,UUD,2938,KJA,4374,\N,0,AT5
Y7,13088,VVO,2934,KHV,2927,\N,0,738
Y8,16725,BRA,7373,BSB,2531,\N,0,EM2
Y8,16725,BRA,7373,SSA,2621,\N,0,EM2
Y8,16725,BSB,2531,BRA,7373,\N,0,EM2
Y8,16725,BSB,2531,RAO,2613,\N,0,EM2
Y8,16725,BSB,2531,SJP,2619,\N,0,EM2
Y8,16725,CGB,2548,GYN,2562,\N,0,ER4
Y8,16725,CGB,2548,JPR,6073,\N,0,ER4
Y8,16725,CWB,2545,RAO,2613,\N,0,EM2
Y8,16725,GRU,2564,RAO,2613,\N,0,EM2
Y8,16725,GRU,2564,UDI,2633,\N,0,EM2
Y8,16725,GYN,2562,CGB,2548,\N,0,ER4
Y8,16725,GYN,2562,RAO,2613,\N,0,ER4
Y8,16725,GYN,2562,UDI,2633,\N,0,EM2
Y8,16725,JPR,6073,CGB,2548,\N,0,ER4
Y8,16725,PLU,2528,RAO,2613,\N,0,EM2
Y8,16725,RAO,2613,BSB,2531,\N,0,EM2
Y8,16725,RAO,2613,CWB,2545,\N,0,EM2
